Prov,Kota,Kec,Kel,TPS,Suara Sah,Total Suara,Paslon 1,Paslon 2,Paslon 3,Link Dokumen
MALUKU,MALUKU TENGAH,BANDA,NUSANTARA,TPS 003,219,220,115,41,13,https://sirekap-obj-formc.kpu.go.id/9a85/pemilu/ppwp/81/01/09/20/01/8101092001003-20240215-175914--1def50b0-159d-4013-98cb-fd39e350cd64.jpg
MALUKU,MALUKU TENGAH,BANDA,PULAU RHUN,TPS 001,196,197,55,175,6,https://sirekap-obj-formc.kpu.go.id/1b78/pemilu/ppwp/81/01/09/20/10/8101092010001-20240214-221146--bd826da4-c986-4944-b2d5-029cb5d38181.jpg
MALUKU,MALUKU TENGAH,BANDA,PULAU RHUN,TPS 005,135,138,26,106,7,https://sirekap-obj-formc.kpu.go.id/bd28/pemilu/ppwp/81/01/09/20/10/8101092010005-20240214-221619--2959ce48-13a3-442d-983f-7a07a478e9da.jpg
MALUKU,MALUKU TENGAH,BANDA,SELAMON,TPS 003,188,188,72,95,20,https://sirekap-obj-formc.kpu.go.id/b5a7/pemilu/ppwp/81/01/09/20/07/8101092007003-20240216-092729--7ec5b562-99b7-4758-9f18-828c23d5e1de.jpg
MALUKU,MALUKU TENGAH,BANDA,SELAMON,TPS 006,72,74,882,854,882,https://sirekap-obj-formc.kpu.go.id/6c43/pemilu/ppwp/81/01/09/20/07/8101092007006-20240216-082206--08253855-8a1a-40ad-a607-6ed69316defd.jpg
MALUKU,MALUKU TENGAH,BANDA,TANAH RATA,TPS 003,104,166,32,122,10,https://sirekap-obj-formc.kpu.go.id/ae3c/pemilu/ppwp/81/01/09/20/11/8101092011003-20240216-083606--5878545f-61df-4a71-a620-a088345d790f.jpg
MALUKU,MALUKU TENGAH,KOTA MASOHI,LESANE,TPS 004,235,240,724,144,555,https://sirekap-obj-formc.kpu.go.id/fa89/pemilu/ppwp/81/01/17/10/04/8101171004004-20240216-080111--87d9157a-01a1-4a42-b3dd-368625a1121e.jpg
MALUKU,MALUKU TENGAH,KOTA MASOHI,LETWARU,TPS 006,167,169,75,82,40,https://sirekap-obj-formc.kpu.go.id/c3c6/pemilu/ppwp/81/01/17/10/05/8101171005006-20240214-210759--c26b30fc-9d67-416b-be1f-f6da064c238b.jpg
MALUKU,MALUKU TENGAH,LEIHITU,WAKAL,TPS 009,276,283,129,140,3,https://sirekap-obj-formc.kpu.go.id/f7d6/pemilu/ppwp/81/01/15/20/12/8101152012009-20240215-101154--fc13fca2-087d-4314-9539-9e0d966b1d72.jpg
MALUKU,MALUKU TENGAH,LEIHITU BARAT,LARIKE,TPS 001,235,235,119,101,14,https://sirekap-obj-formc.kpu.go.id/2202/pemilu/ppwp/81/01/22/20/01/8101222001001-20240215-160402--1580c4be-ab90-4f34-9f17-9a6dfddf35dc.jpg
MALUKU,MALUKU TENGAH,LEIHITU BARAT,WAKASIHU,TPS 006,251,258,2,164,35,https://sirekap-obj-formc.kpu.go.id/a009/pemilu/ppwp/81/01/22/20/02/8101222002006-20240216-094459--a537865c-34c5-4391-9803-1e9f7ce2a6d8.jpg
MALUKU,MALUKU TENGAH,PULAU HARUKU,ABORU,TPS 004,180,180,6,159,9,https://sirekap-obj-formc.kpu.go.id/0db0/pemilu/ppwp/81/01/13/20/01/8101132001004-20240215-094019--aab2173f-0ed2-4dab-b634-bef8d1e74df4.jpg
MALUKU,MALUKU TENGAH,PULAU HARUKU,HULALIU,TPS 005,199,201,2,145,48,https://sirekap-obj-formc.kpu.go.id/c787/pemilu/ppwp/81/01/13/20/11/8101132011005-20240215-031149--c784ebcc-6d1d-4f2a-bf24-8374497051bb.jpg
MALUKU,MALUKU TENGAH,PULAU HARUKU,KABAUW,TPS 004,220,222,734,74,70,https://sirekap-obj-formc.kpu.go.id/f0f4/pemilu/ppwp/81/01/13/20/07/8101132007004-20240215-045341--fdcd41d3-5d2d-48d0-9302-0d20f896b0d0.jpg
