Prov,Kota,Kec,Kel,TPS,Suara Sah,Total Suara,Paslon 1,Paslon 2,Paslon 3,Link Dokumen
JAMBI,BUNGO,JUJUHAN,UJUNG TANJUNG,TPS 007,223,224,12,204,8,https://sirekap-obj-formc.kpu.go.id/fb19/pemilu/ppwp/15/08/04/20/05/1508042005007-20240216-092344--9686728f-8d3a-4492-83d1-97b237931584.jpg
JAMBI,BUNGO,JUJUHAN ILIR,BUKIT SARI,TPS 006,227,228,27,130,30,https://sirekap-obj-formc.kpu.go.id/fa64/pemilu/ppwp/15/08/16/20/05/1508162005006-20240216-183255--db2d3f2c-95b3-479b-bdf4-b2f68bd59dc2.jpg
JAMBI,BUNGO,JUJUHAN ILIR,PULAU BATU,TPS 002,155,153,876,53,808,https://sirekap-obj-formc.kpu.go.id/1068/pemilu/ppwp/15/08/16/20/03/1508162003002-20240216-164317--d649a8ee-6ea5-42fa-82a6-d7539d523b9d.jpg
JAMBI,BUNGO,RANTAU PANDAN,RANTAU DUKU,TPS 005,151,155,54,90,10,https://sirekap-obj-formc.kpu.go.id/45bc/pemilu/ppwp/15/08/02/20/01/1508022001005-20240216-142053--50ad0547-84b2-4c3d-b27b-1c7b6a871f8e.jpg
JAMBI,BUNGO,TANAH SEPENGGAL,EMPELU,TPS 003,216,225,39,167,1,https://sirekap-obj-formc.kpu.go.id/96d0/pemilu/ppwp/15/08/05/20/03/1508052003003-20240216-210114--ecfed99b-d78b-4220-9644-883a1c05d8bf.jpg
JAMBI,BUNGO,TANAH SEPENGGAL,PASAR LUBUK LANDAI,TPS 002,200,204,98,92,6,https://sirekap-obj-formc.kpu.go.id/75c3/pemilu/ppwp/15/08/05/20/06/1508052006002-20240216-155135--c3ec632d-8b4a-45c0-bc83-c4ebe4471e96.jpg
JAMBI,BUNGO,TANAH SEPENGGAL,TELUK PANDAK,TPS 008,249,258,99,143,6,https://sirekap-obj-formc.kpu.go.id/80d5/pemilu/ppwp/15/08/05/20/01/1508052001008-20240216-141637--43ef728d-0cc9-40bf-8a75-ca5d2dbdc106.jpg
JAMBI,BUNGO,TANAH TUMBUH,BUKIT KEMANG,TPS 003,166,168,0,0,0,https://sirekap-obj-formc.kpu.go.id/4bca/pemilu/ppwp/15/08/01/20/07/1508012007003-20240216-131610--0068d176-a62a-4ee3-ad75-f9213773847e.jpg
JAMBI,KOTA JAMBI,ALAM BARAJO,BAGAN PETE,TPS 009,148,152,43,99,15,https://sirekap-obj-formc.kpu.go.id/84f4/pemilu/ppwp/15/71/09/10/04/1571091004009-20240216-123203--88481dff-0cea-4988-9288-a3cd867110e0.jpg
JAMBI,KOTA JAMBI,ALAM BARAJO,BELIUNG,TPS 008,134,136,55,73,5,https://sirekap-obj-formc.kpu.go.id/5415/pemilu/ppwp/15/71/09/10/05/1571091005008-20240214-224430--0d2a8ecd-6d01-48f8-a055-462610c44007.jpg
JAMBI,KOTA JAMBI,ALAM BARAJO,KENALI BESAR,TPS 025,0,0,66,65,20,https://sirekap-obj-formc.kpu.go.id/f44f/pemilu/ppwp/15/71/09/10/01/1571091001025-20240215-153758--6ecc6980-d97a-4549-9531-9aafc473d732.jpg
JAMBI,KOTA JAMBI,ALAM BARAJO,MAYANG MANGURAI,TPS 028,151,152,72,58,11,https://sirekap-obj-formc.kpu.go.id/e1f4/pemilu/ppwp/15/71/09/10/03/1571091003028-20240214-221115--fc1bf258-08d8-4e0e-a3de-fdd1fd366522.jpg
JAMBI,KOTA JAMBI,ALAM BARAJO,MAYANG MANGURAI,TPS 056,219,221,0,0,0,https://sirekap-obj-formc.kpu.go.id/bfe7/pemilu/ppwp/15/71/09/10/03/1571091003056-20240214-220957--b778c2d4-9190-4f54-82e9-76846d709a4c.jpg
JAMBI,KOTA JAMBI,ALAM BARAJO,SIMPANG RIMBO,TPS 029,236,238,89,173,14,https://sirekap-obj-formc.kpu.go.id/dfeb/pemilu/ppwp/15/71/09/10/06/1571091006029-20240214-155508--890d66eb-24ee-40bf-8801-9807f1102f5a.jpg
JAMBI,KOTA JAMBI,DANAU SIPIN,MURNI,TPS 013,138,140,138,2,140,https://sirekap-obj-formc.kpu.go.id/863c/pemilu/ppwp/15/71/10/10/02/1571101002013-20240214-202650--cfc46a85-dc83-476e-bcc4-02acc175c8f4.jpg
JAMBI,KOTA JAMBI,DANAU TELUK,OLAK KEMANG,TPS 009,202,202,249,852,880,https://sirekap-obj-formc.kpu.go.id/1fbe/pemilu/ppwp/15/71/06/10/03/1571061003009-20240216-225906--16e5f7ac-f8de-4c86-8158-41a6726c41f8.jpg
JAMBI,KOTA JAMBI,DANAU TELUK,OLAK KEMANG,TPS 012,179,183,100,72,2,https://sirekap-obj-formc.kpu.go.id/9117/pemilu/ppwp/15/71/06/10/03/1571061003012-20240216-190517--3fd0a1ec-99fd-4d0a-9421-c116693bba0d.jpg
JAMBI,KOTA JAMBI,JAMBI SELATAN,PAKUAN BARU,TPS 003,217,222,77,126,4,https://sirekap-obj-formc.kpu.go.id/8e95/pemilu/ppwp/15/71/02/10/06/1571021006003-20240216-003213--fe805c2b-8ef9-45e4-a8f1-43eb49f2824a.jpg
JAMBI,KOTA JAMBI,JAMBI SELATAN,PASIR PUTIH,TPS 041,210,216,75,125,80,https://sirekap-obj-formc.kpu.go.id/68a7/pemilu/ppwp/15/71/02/10/02/1571021002041-20240214-155324--e4da0b4e-6d05-4b4d-bd5f-ac5d3399c876.jpg
JAMBI,KOTA JAMBI,JAMBI SELATAN,TAMBAK SARI,TPS 008,237,237,90,127,13,https://sirekap-obj-formc.kpu.go.id/8b19/pemilu/ppwp/15/71/02/10/03/1571021003008-20240216-140210--24a333d4-521b-4402-bc4e-a5ab30698f42.jpg
JAMBI,KOTA JAMBI,JAMBI SELATAN,THEHOK,TPS 035,871,173,0,0,0,https://sirekap-obj-formc.kpu.go.id/aad9/pemilu/ppwp/15/71/02/10/04/1571021004035-20240215-004843--544584df-752f-4645-9a99-44958f49405c.jpg
JAMBI,KOTA JAMBI,JAMBI SELATAN,THEHOK,TPS 054,0,0,67,133,23,https://sirekap-obj-formc.kpu.go.id/36d0/pemilu/ppwp/15/71/02/10/04/1571021004054-20240214-203118--8473142a-768b-4154-91b0-3c71c858a632.jpg
JAMBI,KOTA JAMBI,JAMBI SELATAN,THEHOK,TPS 057,228,233,102,99,127,https://sirekap-obj-formc.kpu.go.id/7397/pemilu/ppwp/15/71/02/10/04/1571021004057-20240216-152454--e6724dbc-115e-42d2-be92-112d5471e052.jpg
JAMBI,KOTA JAMBI,JAMBI TIMUR,KASANG JAYA,TPS 005,235,239,45,170,19,https://sirekap-obj-formc.kpu.go.id/a87b/pemilu/ppwp/15/71/03/10/02/1571031002005-20240215-040713--41da5b95-1b69-4b69-a80f-4de8b56df3ce.jpg
JAMBI,KOTA JAMBI,JELUTUNG,JELUTUNG,TPS 039,131,135,38,85,7,https://sirekap-obj-formc.kpu.go.id/d904/pemilu/ppwp/15/71/08/10/06/1571081006039-20240214-191844--cf552167-f5b9-43cb-8736-4c1e3b8a76f2.jpg
JAMBI,KOTA JAMBI,KOTA BARU,KENALI ASAM ATAS,TPS 025,185,186,43,133,8,https://sirekap-obj-formc.kpu.go.id/eb88/pemilu/ppwp/15/71/07/10/06/1571071006025-20240214-214029--505e513b-a49b-490b-98ec-1faef0e6bc3b.jpg
JAMBI,KOTA JAMBI,KOTA BARU,KENALI ASAM BAWAH,TPS 012,218,226,36,125,27,https://sirekap-obj-formc.kpu.go.id/679b/pemilu/ppwp/15/71/07/10/05/1571071005012-20240216-092206--e8b3e224-dd2d-43a5-929a-a76ef435291e.jpg
JAMBI,KOTA JAMBI,KOTA BARU,SIMPANG III SIPIN,TPS 030,205,210,0,0,0,https://sirekap-obj-formc.kpu.go.id/6d26/pemilu/ppwp/15/71/07/10/02/1571071002030-20240216-085904--5977598a-a5bc-4d32-a094-c86f4dbd962c.jpg
JAMBI,KOTA JAMBI,PAAL MERAH,EKA JAYA,TPS 057,189,190,58,113,17,https://sirekap-obj-formc.kpu.go.id/d583/pemilu/ppwp/15/71/11/10/03/1571111003057-20240216-112447--f2f1d659-11d0-4f56-b86f-f5ca705d32af.jpg
JAMBI,KOTA JAMBI,PAAL MERAH,LINGKAR SELATAN,TPS 018,255,259,69,159,29,https://sirekap-obj-formc.kpu.go.id/d96a/pemilu/ppwp/15/71/11/10/04/1571111004018-20240214-230840--fc233dae-a070-48f7-bb28-9fffba9bf230.jpg
JAMBI,KOTA JAMBI,PAAL MERAH,LINGKAR SELATAN,TPS 022,203,200,22,147,20,https://sirekap-obj-formc.kpu.go.id/73c7/pemilu/ppwp/15/71/11/10/04/1571111004022-20240214-231714--64fcd6a0-5ac2-471d-bcff-b148499fc881.jpg
JAMBI,KOTA JAMBI,PAAL MERAH,LINGKAR SELATAN,TPS 059,188,190,0,0,0,https://sirekap-obj-formc.kpu.go.id/006c/pemilu/ppwp/15/71/11/10/04/1571111004059-20240215-220139--af207a5b-8472-4b74-a3ef-d4fdea2e3ced.jpg
JAMBI,KOTA JAMBI,PELAYANGAN,MUDUNG LAUT,TPS 001,156,158,112,31,3,https://sirekap-obj-formc.kpu.go.id/0e71/pemilu/ppwp/15/71/05/10/02/1571051002001-20240216-190422--0e406e20-0a8f-4bd9-8640-a7e2e75b2384.jpg
JAMBI,KOTA JAMBI,TELANAIPURA,BULURAN KENALI,TPS 003,234,237,0,0,0,https://sirekap-obj-formc.kpu.go.id/2790/pemilu/ppwp/15/71/01/10/02/1571011002003-20240216-092707--639b44e1-c281-44f2-968b-17e80095f04b.jpg
JAMBI,KOTA JAMBI,TELANAIPURA,BULURAN KENALI,TPS 016,9,240,142,89,4,https://sirekap-obj-formc.kpu.go.id/1266/pemilu/ppwp/15/71/01/10/02/1571011002016-20240214-193950--5e74771d-1070-49b1-9a10-30f6176b30b7.jpg
JAMBI,KOTA JAMBI,TELANAIPURA,TELANAIPURA,TPS 005,55,18,895,757,444,https://sirekap-obj-formc.kpu.go.id/76ff/pemilu/ppwp/15/71/01/10/04/1571011004005-20240216-234130--49c8f5fd-6eb2-42ac-8fcc-1bc971f9d2de.jpg
JAMBI,KOTA SUNGAI PENUH,HAMPARAN RAWANG,KOTO BERINGIN,TPS 002,235,240,99,136,9,https://sirekap-obj-formc.kpu.go.id/7e10/pemilu/ppwp/15/72/03/20/02/1572032002002-20240215-064600--19fdb916-6b39-4220-a41f-0e5ce467a12a.jpg
JAMBI,KOTA SUNGAI PENUH,HAMPARAN RAWANG,TANJUNG MUDA,TPS 002,243,244,6,167,4,https://sirekap-obj-formc.kpu.go.id/e367/pemilu/ppwp/15/72/03/20/12/1572032012002-20240215-091759--678e8ae9-9850-4c59-be31-5851724d5bb7.jpg
JAMBI,KOTA SUNGAI PENUH,KOTO BARU,KOTO BARU,TPS 001,207,217,41,160,7,https://sirekap-obj-formc.kpu.go.id/db89/pemilu/ppwp/15/72/07/20/01/1572072001001-20240215-133941--ebed7a0e-62d1-44fa-80d6-cef695b33530.jpg
JAMBI,KOTA SUNGAI PENUH,SUNGAI BUNGKAL,SUNGAI NING,TPS 001,236,242,58,258,10,https://sirekap-obj-formc.kpu.go.id/dfb6/pemilu/ppwp/15/72/08/20/06/1572082006001-20240216-194131--81219b17-384c-40e1-b272-3f458f6bc0d3.jpg
JAMBI,KOTA SUNGAI PENUH,SUNGAI BUNGKAL,SUNGAI NING,TPS 004,235,237,58,154,9,https://sirekap-obj-formc.kpu.go.id/acc0/pemilu/ppwp/15/72/08/20/06/1572082006004-20240216-205033--64eb3e24-df55-447c-af41-a308fdb20743.jpg
JAMBI,KOTA SUNGAI PENUH,SUNGAI PENUH,GEDANG,TPS 004,214,216,143,52,10,https://sirekap-obj-formc.kpu.go.id/e4da/pemilu/ppwp/15/72/01/20/06/1572012006004-20240217-005947--8a1cc9aa-cf03-4cb1-a72d-1877747619e2.jpg
JAMBI,SAROLANGUN,BATANG ASAI,TAMBAK RATU,TPS 002,246,247,35,205,5,https://sirekap-obj-formc.kpu.go.id/b7a4/pemilu/ppwp/15/03/01/20/01/1503012001002-20240215-092605--dd315121-e5f0-4014-b588-60096c46b5d7.jpg
JAMBI,SAROLANGUN,BATHIN VIII,TANJUNG,TPS 009,212,235,26,127,51,https://sirekap-obj-formc.kpu.go.id/3cbf/pemilu/ppwp/15/03/08/20/04/1503082004009-20240215-101549--62d157f1-d4f9-4c61-b1a0-150ea6c3473a.jpg
JAMBI,SAROLANGUN,BATHIN VIII,TANJUNG,TPS 010,269,277,42,190,32,https://sirekap-obj-formc.kpu.go.id/0d78/pemilu/ppwp/15/03/08/20/04/1503082004010-20240215-100950--71786aed-a120-434b-a140-dd6715057490.jpg
JAMBI,SAROLANGUN,CERMIN NAN GEDANG,PEMUNCAK,TPS 003,215,218,36,177,3,https://sirekap-obj-formc.kpu.go.id/fc49/pemilu/ppwp/15/03/10/20/06/1503102006003-20240216-084727--c53dccf8-bf5b-4a55-a011-212f53571f7e.jpg
JAMBI,SAROLANGUN,MANDIANGIN,BUKIT PERANGINAN,TPS 001,250,256,55,172,24,https://sirekap-obj-formc.kpu.go.id/5fd3/pemilu/ppwp/15/03/06/20/13/1503062013001-20240215-010407--eb95e74f-67a0-4ad8-a974-a5432a02f9a0.jpg
JAMBI,SAROLANGUN,PAUH,KARANG MENDAPO,TPS 002,198,203,62,121,19,https://sirekap-obj-formc.kpu.go.id/0dbf/pemilu/ppwp/15/03/04/20/02/1503042002002-20240215-012044--2af26707-fa41-4c4a-a5ef-33bcbbdfd899.jpg
JAMBI,SAROLANGUN,PELAWAN,LUBUK SAYAK,TPS 001,225,228,97,127,5,https://sirekap-obj-formc.kpu.go.id/bedf/pemilu/ppwp/15/03/05/20/23/1503052023001-20240214-235237--81ec42c1-aa1f-4042-b980-21cc91d480f7.jpg
JAMBI,SAROLANGUN,SAROLANGUN,SUKASARI,TPS 002,233,237,97,136,18,https://sirekap-obj-formc.kpu.go.id/6106/pemilu/ppwp/15/03/03/10/15/1503031015002-20240216-074340--6d5398e6-c3a8-4572-a66e-74b29c7b1176.jpg
JAMBI,SAROLANGUN,SINGKUT,SILIWANGI,TPS 009,260,271,25,160,74,https://sirekap-obj-formc.kpu.go.id/c053/pemilu/ppwp/15/03/09/20/08/1503092008009-20240216-121016--650feff7-5200-4841-8ab4-42825aa6d976.jpg
JAMBI,SAROLANGUN,SINGKUT,SUNGAI GEDANG,TPS 005,0,0,21,138,30,https://sirekap-obj-formc.kpu.go.id/794c/pemilu/ppwp/15/03/09/20/03/1503092003005-20240216-144114--30f47e20-2d89-48c1-8c4a-372d98ee37bf.jpg
JAMBI,TANJUNG JABUNG BARAT,BETARA,BUNGA TANJUNG,TPS 012,243,253,57,135,50,https://sirekap-obj-formc.kpu.go.id/aa40/pemilu/ppwp/15/06/04/20/15/1506042015012-20240215-080620--e51464bb-b0d8-4b72-9823-56024095ccd8.jpg
JAMBI,TANJUNG JABUNG BARAT,BRAM ITAM,BRAM ITAM KIRI,TPS 001,231,235,231,4,235,https://sirekap-obj-formc.kpu.go.id/a35b/pemilu/ppwp/15/06/11/10/01/1506111001001-20240215-050919--76dc3b59-f303-4ca7-8150-6653d391bf06.jpg
JAMBI,TANJUNG JABUNG BARAT,BRAM ITAM,PEMBENGIS,TPS 008,204,223,93,104,8,https://sirekap-obj-formc.kpu.go.id/d1b2/pemilu/ppwp/15/06/11/20/04/1506112004008-20240216-223832--da39bc75-5a5c-42e8-8388-f29d1cf09d8e.jpg
JAMBI,TANJUNG JABUNG BARAT,KUALA BETARA,BETARA KIRI,TPS 005,116,115,17,69,25,https://sirekap-obj-formc.kpu.go.id/4264/pemilu/ppwp/15/06/12/10/01/1506121001005-20240217-182117--47c1aa27-b409-4432-9d5a-5e5d2ef5c3f7.jpg
JAMBI,TANJUNG JABUNG BARAT,MERLUNG,ADI PURWA,TPS 004,213,217,26,47,90,https://sirekap-obj-formc.kpu.go.id/cc7d/pemilu/ppwp/15/06/05/20/14/1506052014004-20240214-191649--73979eb9-9fa7-4c97-815b-7dd88a0d03cd.jpg
JAMBI,TANJUNG JABUNG BARAT,MERLUNG,TANJUNG BENANAK,TPS 003,188,193,39,622,32,https://sirekap-obj-formc.kpu.go.id/e597/pemilu/ppwp/15/06/05/20/12/1506052012003-20240217-120329--f9d837ec-8247-4fba-b9ab-2e60dbb5ed50.jpg
JAMBI,TANJUNG JABUNG BARAT,PENGABUAN,SUNGAI SERINDIT,TPS 003,147,196,92,86,8,https://sirekap-obj-formc.kpu.go.id/384c/pemilu/ppwp/15/06/03/20/07/1506032007003-20240216-085118--990cc62b-85f1-40a7-bd3f-be73d79c3b3b.jpg
JAMBI,TANJUNG JABUNG BARAT,RENAH MENDALUH,MUARA DANAU,TPS 004,157,166,13,177,27,https://sirekap-obj-formc.kpu.go.id/4fef/pemilu/ppwp/15/06/08/20/07/1506082007004-20240216-035419--777c1355-f8e3-4e03-b48c-1587a5b0295d.jpg
JAMBI,TANJUNG JABUNG BARAT,SEBERANG KOTA,MUARA SEBERANG,TPS 001,231,241,66,344,21,https://sirekap-obj-formc.kpu.go.id/a392/pemilu/ppwp/15/06/10/20/08/1506102008001-20240217-161951--f5fe7481-4d20-4861-bc7f-772ac2a32a6a.jpg
JAMBI,TANJUNG JABUNG BARAT,TEBING TINGGI,KELAGIAN,TPS 008,168,177,25,221,12,https://sirekap-obj-formc.kpu.go.id/679c/pemilu/ppwp/15/06/06/20/05/1506062005008-20240214-160112--606324c6-85f5-4cb0-827d-244434c9889a.jpg
JAMBI,TANJUNG JABUNG BARAT,TEBING TINGGI,KELAGIAN,TPS 011,657,157,22,37,24,https://sirekap-obj-formc.kpu.go.id/86e6/pemilu/ppwp/15/06/06/20/05/1506062005011-20240214-155343--af7f5ffe-9353-4717-9739-a610ff18ae36.jpg
JAMBI,TANJUNG JABUNG BARAT,TEBING TINGGI,PURWODADI,TPS 014,161,165,35,44,27,https://sirekap-obj-formc.kpu.go.id/7ff7/pemilu/ppwp/15/06/06/20/02/1506062002014-20240214-224718--827bcece-d8d8-45d8-9e54-6e4cb76f3354.jpg
JAMBI,TANJUNG JABUNG BARAT,TEBING TINGGI,SUKA DAMAI,TPS 001,210,216,22,163,19,https://sirekap-obj-formc.kpu.go.id/df45/pemilu/ppwp/15/06/06/20/03/1506062003001-20240215-015028--964d1431-7454-4a89-816d-d59ef3659829.jpg
JAMBI,TANJUNG JABUNG BARAT,TEBING TINGGI,TALANG MAKMUR,TPS 009,186,190,67,106,17,https://sirekap-obj-formc.kpu.go.id/7c52/pemilu/ppwp/15/06/06/20/07/1506062007009-20240216-113524--132a4334-26f0-477b-903a-97ff54cb4cfc.jpg
JAMBI,TANJUNG JABUNG BARAT,TEBING TINGGI,TEBING TINGGI,TPS 016,213,220,48,746,19,https://sirekap-obj-formc.kpu.go.id/8781/pemilu/ppwp/15/06/06/10/01/1506061001016-20240214-201507--d6b2c838-c996-4476-8c8d-6cda44035491.jpg
JAMBI,TANJUNG JABUNG BARAT,TUNGKAL ILIR,TUNGKAL III,TPS 020,0,0,43,122,11,https://sirekap-obj-formc.kpu.go.id/9ded/pemilu/ppwp/15/06/02/10/05/1506021005020-20240214-160057--68767362-38d1-4498-b047-430e9c142765.jpg
JAMBI,TANJUNG JABUNG TIMUR,BERBAK,RANTAU RASAU,TPS 008,121,227,53,161,7,https://sirekap-obj-formc.kpu.go.id/f7f5/pemilu/ppwp/15/07/11/20/02/1507112002008-20240215-001240--ed793d46-5070-4961-8d84-a714b0174d79.jpg
JAMBI,TANJUNG JABUNG TIMUR,KUALA JAMBI,TANJUNG SOLOK,TPS 005,227,236,44,157,27,https://sirekap-obj-formc.kpu.go.id/ad18/pemilu/ppwp/15/07/08/10/02/1507081002005-20240214-190632--6792f381-d19a-4ddf-95cd-c15679d9b685.jpg
JAMBI,TANJUNG JABUNG TIMUR,MENDAHARA,LAGAN ILIR,TPS 005,220,229,0,0,0,https://sirekap-obj-formc.kpu.go.id/a7c7/pemilu/ppwp/15/07/03/20/07/1507032007005-20240215-234807--e4d9fd92-0ab5-4bae-9bc6-370c5f19c52f.jpg
JAMBI,TANJUNG JABUNG TIMUR,MENDAHARA,MENDAHARA TENGAH,TPS 012,187,187,82,84,17,https://sirekap-obj-formc.kpu.go.id/bf64/pemilu/ppwp/15/07/03/20/03/1507032003012-20240216-140105--378bb733-b8a5-4c45-8404-2540882977d3.jpg
JAMBI,TANJUNG JABUNG TIMUR,MENDAHARA,PANGKAL DURI ILIR,TPS 004,157,164,83,69,6,https://sirekap-obj-formc.kpu.go.id/3efd/pemilu/ppwp/15/07/03/20/18/1507032018004-20240216-151234--150400ae-9c9a-493b-9f60-b6709b9de26a.jpg
JAMBI,TEBO,MUARA TABIR,PINTAS TUO,TPS 005,173,187,140,123,10,https://sirekap-obj-formc.kpu.go.id/77e2/pemilu/ppwp/15/09/12/20/02/1509122002005-20240214-155141--fbd8b2a1-0db3-4df6-9f96-a423a77cbc36.jpg
JAMBI,TEBO,RIMBO BUJANG,PURWO DADI,TPS 002,774,241,7,175,51,https://sirekap-obj-formc.kpu.go.id/4a25/pemilu/ppwp/15/09/04/20/12/1509042012002-20240217-113655--15353a85-2d8a-4c82-bf8b-6e8467dda152.jpg
JAMBI,TEBO,RIMBO BUJANG,PURWO DADI,TPS 003,274,278,30,170,34,https://sirekap-obj-formc.kpu.go.id/2efa/pemilu/ppwp/15/09/04/20/12/1509042012003-20240217-115241--7740df81-1753-4d16-8df7-40a4533e172c.jpg
JAMBI,TEBO,RIMBO BUJANG,SARANA AGUNG,TPS 010,213,215,5,159,48,https://sirekap-obj-formc.kpu.go.id/1999/pemilu/ppwp/15/09/04/10/09/1509041009010-20240215-030709--babf4f71-c718-4dd6-a680-7f4d40cc8c82.jpg
JAMBI,TEBO,RIMBO BUJANG,TIRTA KENCANA,TPS 007,187,188,17,127,42,https://sirekap-obj-formc.kpu.go.id/5adb/pemilu/ppwp/15/09/04/20/06/1509042006007-20240214-231210--d1b67424-e844-484e-9c13-c1a3c31d724d.jpg
JAMBI,TEBO,RIMBO BUJANG,TIRTA KENCANA,TPS 009,241,244,28,145,58,https://sirekap-obj-formc.kpu.go.id/19c0/pemilu/ppwp/15/09/04/20/06/1509042006009-20240214-215757--fe69ab49-cbcf-41fe-b100-7947ad0d051c.jpg
JAMBI,TEBO,RIMBO BUJANG,WIROTHO AGUNG,TPS 002,147,147,73,59,5,https://sirekap-obj-formc.kpu.go.id/f8e2/pemilu/ppwp/15/09/04/10/01/1509041001002-20240215-001534--ac760267-33c0-4b2d-a447-acbeac81b784.jpg
JAMBI,TEBO,RIMBO BUJANG,WIROTHO AGUNG,TPS 023,231,232,22,235,24,https://sirekap-obj-formc.kpu.go.id/be61/pemilu/ppwp/15/09/04/10/01/1509041001023-20240215-030339--e9430915-6393-4464-b19b-72d4255b154e.jpg
JAMBI,TEBO,RIMBO ILIR,KARANG DADI,TPS 001,186,191,15,242,29,https://sirekap-obj-formc.kpu.go.id/3de5/pemilu/ppwp/15/09/08/20/04/1509082004001-20240214-193046--605d1945-03ed-45fc-8ee8-d32cb6c99346.jpg
JAMBI,TEBO,RIMBO ILIR,SARI MULYA,TPS 002,193,194,17,124,47,https://sirekap-obj-formc.kpu.go.id/8cc4/pemilu/ppwp/15/09/08/20/07/1509082007002-20240215-005604--f6e81b32-d833-4736-a083-3cd6ae2278cb.jpg
JAMBI,TEBO,RIMBO ILIR,SUMBER AGUNG,TPS 001,237,241,39,174,19,https://sirekap-obj-formc.kpu.go.id/c34b/pemilu/ppwp/15/09/08/20/06/1509082006001-20240217-104713--bb08b71f-4397-420b-ae2a-e01c5cc0fdb7.jpg
JAMBI,TEBO,RIMBO ULU,SIDO RUKUN,TPS 001,231,232,27,177,37,https://sirekap-obj-formc.kpu.go.id/6e96/pemilu/ppwp/15/09/07/20/04/1509072004001-20240215-082456--6f1449fa-77b6-4a5d-a8b9-287b6cb2e020.jpg
JAMBI,TEBO,RIMBO ULU,SUKA DAMAI,TPS 003,214,219,19,418,77,https://sirekap-obj-formc.kpu.go.id/6bfe/pemilu/ppwp/15/09/07/20/01/1509072001003-20240215-184854--957c427c-5963-4c24-873d-c6364219a312.jpg
JAMBI,TEBO,RIMBO ULU,SUKA DAMAI,TPS 008,241,248,20,178,42,https://sirekap-obj-formc.kpu.go.id/4511/pemilu/ppwp/15/09/07/20/01/1509072001008-20240215-120239--5c43f9c6-ddb5-48b7-bc1e-d8b119805b61.jpg
JAMBI,TEBO,RIMBO ULU,WANA MULYA,TPS 002,260,300,64,158,34,https://sirekap-obj-formc.kpu.go.id/31e4/pemilu/ppwp/15/09/07/20/09/1509072009002-20240215-032601--65e4dc7b-eb9c-4bce-b043-aa7f9c9b0128.jpg
JAMBI,TEBO,SUMAY,TELUK SINGKAWANG,TPS 004,271,283,92,163,15,https://sirekap-obj-formc.kpu.go.id/a34e/pemilu/ppwp/15/09/05/20/01/1509052001004-20240216-151617--1a4578f8-87f7-4122-8c1f-5b380a266d73.jpg
JAMBI,TEBO,TEBO ILIR,BETUNG BEDARAH BARAT,TPS 003,235,250,159,77,7,https://sirekap-obj-formc.kpu.go.id/63cc/pemilu/ppwp/15/09/02/20/12/1509022012003-20240215-122558--9fe0c3ad-c495-4f12-a54f-d851df172166.jpg
JAMBI,TEBO,TEBO ILIR,TUO ILIR,TPS 002,215,224,154,49,72,https://sirekap-obj-formc.kpu.go.id/cc31/pemilu/ppwp/15/09/02/20/08/1509022008002-20240215-033053--51b5e630-879c-45ec-80b0-250bc4a78c1c.jpg
JAMBI,TEBO,TEBO ILIR,TUO ILIR,TPS 008,164,174,46,96,27,https://sirekap-obj-formc.kpu.go.id/1136/pemilu/ppwp/15/09/02/20/08/1509022008008-20240215-163001--850670a0-1d31-4584-bf56-6723cb3dc938.jpg
JAMBI,TEBO,TEBO TENGAH,MANGUN JAYO,TPS 002,249,257,95,141,11,https://sirekap-obj-formc.kpu.go.id/d334/pemilu/ppwp/15/09/01/20/04/1509012004002-20240214-210303--06eeb217-6602-40c3-88f4-1bab91a52f91.jpg
JAMBI,TEBO,TEBO TENGAH,SUNGAI ALAI,TPS 008,236,242,55,162,78,https://sirekap-obj-formc.kpu.go.id/cc40/pemilu/ppwp/15/09/01/20/12/1509012012008-20240214-190401--482b1e14-66a6-4421-92bf-58ffa5240c3c.jpg
JAMBI,TEBO,TEBO ULU,TELUK KEMBANG JAMBU,TPS 006,177,181,22,97,7,https://sirekap-obj-formc.kpu.go.id/2c7c/pemilu/ppwp/15/09/03/20/04/1509032004006-20240215-044041--472ef18c-a93f-4321-92cb-54bb7a5ee29b.jpg
JAMBI,TEBO,TEBO ULU,TELUK KEMBANG JAMBU,TPS 007,228,240,89,127,11,https://sirekap-obj-formc.kpu.go.id/e28f/pemilu/ppwp/15/09/03/20/04/1509032004007-20240215-110018--fa5ec64d-200e-4b9f-b3f2-b9cc53a30bad.jpg
JAMBI,TEBO,TENGAH ILIR,LUBUK MANDARSAH,TPS 003,195,240,36,153,53,https://sirekap-obj-formc.kpu.go.id/9916/pemilu/ppwp/15/09/09/20/05/1509092005003-20240215-073348--7508807c-4946-420f-b856-f49a9a320a90.jpg
JAMBI,TEBO,TENGAH ILIR,LUBUK MANDRASAH ULU,TPS 003,243,247,15,128,500,https://sirekap-obj-formc.kpu.go.id/1376/pemilu/ppwp/15/09/09/20/06/1509092006003-20240216-203731--880483d4-f567-483e-ba67-dc6ce615b666.jpg
JAMBI,TEBO,VII KOTO,TANJUNG PUCUK JAMBI,TPS 002,180,207,24,29,27,https://sirekap-obj-formc.kpu.go.id/d1ca/pemilu/ppwp/15/09/06/20/01/1509062001002-20240215-111908--822094c0-169f-4994-a697-2716dd49797f.jpg
